f1-D10	8675.810118482563
f2-D10	15317.854188640635
f3-D10	13378.032324997383
f4-D10	2846.944869311389
f5-D10	10298.561714065629
f6-D10	14704.995271478612
f7-D10	7362.74088438781
f8-D10	37635.00038024111
f9-D10	9689.599633612952
f10-D10	12598.068249735677
f11-D10	9062.497990457163
f12-D10	7573.101779604463
f13-D10	6435.798404800381
f14-D10	3496.689990885554
f15-D10	4881.958553120029
f16-D10	10141.677514331066
f17-D10	12279.10587204965
f18-D10	7009.739247819922
f19-D10	10638.220616245228
f20-D10	19698.348562879677
f1-D30	214292.4930267448
f2-D30	35657.36449663104
f3-D30	115539.26362771197
f4-D30	114835.93992515792
f5-D30	164312.46640641542
f6-D30	77259.65433283962
f7-D30	139079.3343916931
f8-D30	54132.49657473321
f9-D30	113310.06001077438
f10-D30	51086.76726686434
f11-D30	91876.13848587431
f12-D30	89432.61869280666
f13-D30	99727.60678661494
f14-D30	85312.82980270845
f15-D30	66142.5228749845
f16-D30	15613.668798037368
f17-D30	250775.8213197385
f18-D30	25914.761879658934
f19-D30	160624.31648519487
f20-D30	63486.635914291735
