% # columns="iter, evals, sigma, 0, fitness, xbest" seed=123456789, Sun Jun 17 23:09:50 2018, <python>{}</python>
1 14 47.85820339698112 0 2455845.8998772115 45.88148299601825 150.48721410014548 61.444181369012306 -15.38182558973234 8.774682663691365 5.8884938919127165 84.04203395793009 100.10904058849434 72.7559650954449 -22.79999141003305 98.41454432081302 -88.86572569160528 132.80235783256 45.09267893852376 9.255157967187685 -136.53222959783568 20.116677558543547 93.40372764106502 27.73479127531334 10.537681697132143 8.135340951926224 23.564130063307257 -21.839347056085906 76.64301726583949 62.35294114584195 53.504649923347486 -97.59430309599276 -62.19914274381047 102.22064819900812 -65.80006606141411
2 28 46.10059967893313 0 103725792.54451902 -36.312231848154184 164.2373993954333 52.480288281389456 21.645661396930628 -42.12513446427772 8.4546411943744 3.4824728963735545 70.85609509057547 -24.475250709603003 -134.8294528001204 124.58161204561907 -21.56655453612654 65.43434927851379 33.20026043243137 -5.789377849316708 -179.20941849590795 142.86290115545208 103.36509556895135 34.130606940995804 -3.3122764507259674 43.02279753333964 -35.18154859404345 -15.958048368838165 -84.1503374817063 82.66893015323832 76.02038935461574 -79.35218056348921 -83.73733388196278 66.58348763977448 33.8299360338692
3 42 44.93478133063295 0 199507776.8012668 -14.50463142857695 141.48774210010222 34.819067965006695 -40.41224715024169 -103.77635398239667 7.120509632741507 -6.665963778513287 73.37726091897666 98.71106958543609 -62.75858177921319 114.89196406598847 -79.52480967709808 21.575571034196905 58.3562450764895 -13.219677287279893 -158.5990063634963 52.20737050547627 146.82936013054226 18.247620135350452 -15.793625676265357 68.31807403508978 6.093499910974007 -0.42485395736233755 46.70051744585923 37.36695953463264 73.02718028600607 13.784160809559765 -57.910268844314125 117.33829790578935 -117.09496565679603
4 56 43.858825797271116 0 332467.93697302835 -22.86080537385883 175.40266536708592 -38.30888030393583 -24.92534590172664 -139.28341808014704 24.561925393774516 -27.19946759052425 22.106371013001215 10.014215627638308 -59.973436635020114 179.09381862960123 -106.11734396128261 -11.665171202207972 63.514289942536244 18.457911974573666 -80.23540763646692 113.23232043000988 160.92710828636157 25.207141257841947 -0.963783928308001 19.651044717844282 33.13629061920578 37.36894751503627 49.60745725044822 213.03846180115193 125.36967116853052 -36.78508393375958 -118.45168808846054 47.94495249200423 -31.847376171810772
5 70 42.40368991166356 0 1372730.2284669601 -18.319596337987115 95.03220262777472 6.0617953241397835 -8.658254274619141 -113.74897960098272 23.537721208858564 40.60231986023463 -31.132968274276884 21.860279124197874 -98.70887463121612 99.87957953492827 -59.390198204060496 74.40402184775479 61.16725080622162 74.31494418077101 -89.22441835872522 71.09273246641573 207.86621786760202 14.923691192308027 22.54284927773607 57.81836812679409 -28.217003229618413 -23.52609161683348 70.38343339488293 60.12915680129373 41.51231714543413 -186.94240887754086 -89.60116570473113 18.088616486378825 -77.42940526536724
6 84 40.98641341455665 0 30902737.89464471 -35.82939162009507 166.1454365267113 -48.41276409339849 24.938562263478616 -135.60341722171052 61.1621686949209 29.354234925184528 63.42510553509921 -9.351057716197495 -63.539079827639526 156.03965483406517 -85.28724777800943 7.604946938529437 17.794341708146128 21.899307265375064 -104.0471324627043 85.50584987170544 191.1522042922795 129.57450041791225 47.25471073518518 27.42559057135844 -34.61479909956999 -45.52958420804369 -11.420067683717619 65.29107650816269 87.16337293919125 -46.11187240415027 -68.33852802764639 2.684558124031696 -68.23406458739754
7 98 40.06147441825602 0 14105008.785212072 -69.36972485887797 251.3604655318886 -40.79656589705263 -12.105767005179594 -123.28102288096252 0.10777503642486508 -56.357476323942514 -7.034273204926908 93.98916280506174 -73.41423948617947 153.4142548917578 -82.18662884036229 5.9173103606045245 85.35188326322775 40.37519320663158 -81.0941376764403 108.84789808171047 254.60055454775897 61.874547141468625 -18.83880829196779 61.95028424568422 13.811556314230224 32.83389104155488 -106.03382470873227 26.148174677742873 165.92382172102637 -81.55419194671286 -13.044119620519297 3.1901771624142405 -49.89422339473489
8 112 39.226832189597616 0 832796.466634206 -93.27483360865591 219.42146922929913 0.19476621116800175 5.777383798560167 -97.00498009772306 -27.62964634084531 56.888041758752756 92.59578516384646 39.148964687657305 -15.10874527296292 100.07108771762852 -33.79089582925884 -15.893714108334223 43.01806077738668 45.44381233913974 -93.39432432908897 84.39050424549644 201.87445142880333 73.94038802491401 -0.8360950192088179 58.09354899941562 24.94601249451596 1.4343064372089112 -42.50954243714548 76.8999651075204 60.771274334226746 -2.516055214561547 -2.060410651696401 18.435957703264425 40.70834971803803
9 126 38.122324090301305 0 6418817.660099609 -68.78330706065952 178.62036592070652 83.50992790138108 29.877557433030255 -106.71053308573212 42.34893422204601 -32.12310558374926 2.334563405538219 -19.335371111068632 -65.50816225807843 172.71831990345058 7.582357024319187 -19.412076484730157 8.15966111684197 70.11937972242207 -49.76609578091106 -7.611524567777394 195.6062378538083 130.16916851169324 35.64025789082091 73.03360886240553 74.81361230032459 55.55768483696451 -42.52932803484811 118.59295076939594 119.59176276053043 -88.67067477294859 -39.86599312011298 -1.9430491930776768 39.8311636437446
10 140 36.53600655870638 0 7069074.730619777 -42.65980568805342 160.50807503011552 32.82669719138118 7.602848399727314 -25.730571597594285 52.9142227618203 20.51730528646628 54.65209983646825 -17.854927261366647 -87.08885793616183 175.0523996224386 -4.274044736726559 18.143970634751206 59.64277548533784 70.68352001982035 -51.74286067761433 27.032622424262865 204.09378718053975 128.81281972212213 43.76534731869832 73.36827583637563 84.3031900444416 13.25010702734514 -68.0894336691607 33.69774223464333 119.64229599696574 -74.25838773141905 -6.091301904457403 -8.562940733952006 -43.037237449987416
11 154 35.887721620223815 0 98311567.1936556 -49.80833924707641 91.90914639301928 -13.9299224521883 -3.4391508645516033 -45.06647602018736 13.246374609695641 44.079589166022124 86.93396759455318 66.46896952603197 -3.2718215615766724 172.9726492290232 3.136245817150602 -41.32753907055909 -25.21716335776324 135.84517837287802 -63.519037865567455 27.293273291019418 184.42305357558385 100.89785359983337 87.72193726485641 63.945098149043474 79.51001070960768 57.838909006017246 -108.1911827037795 107.09921586358587 151.84952678354426 -54.2617811724259 -184.36406664659253 -16.602111311861385 -96.17259408369989
12 168 34.54809663997847 0 8557077.69356743 -34.29619724715249 128.92332370188782 -52.860584300698285 -40.13289681667983 -107.3722648680543 28.570464688170944 -8.967681660132914 48.03045893978813 -12.187785697184388 -70.26391039426913 153.98020561994187 2.0089836152117098 -17.651156228515443 80.91582824094638 47.70456246621372 -122.74436397068979 68.27387425687755 153.15587569756835 144.67248570015204 50.48666574334793 75.73937691350358 -19.814100379995153 38.93925867770702 -53.746984418292406 83.96341527644373 63.15431289969287 -81.5960259066508 -134.22070370782936 0.36751933632952927 -103.21220628326907
13 182 34.03476331345858 0 107386062.46205549 -65.0620533986818 138.85473895334036 23.6122068610006 65.72324031982984 -97.5651646922213 19.085457985180042 61.03145873202879 18.303110576816785 25.798687042749822 -49.29538407973408 140.82927505545322 -43.54286166728504 18.048904437563685 57.87029873981133 66.16046618650128 1.3301841935665948 28.300603063988962 198.94295724062408 154.40974301450592 72.68151529432338 15.719705029974968 -17.954161313219547 54.901505281402166 -45.43713781026133 121.77343871909693 143.57399895967015 -113.96918604721805 -116.53464450030148 -37.85597899835993 -165.90416026927107
14 196 33.39766577594513 0 25080922.18777034 -41.08655704049925 153.31414151341434 32.82532936326385 24.34553153157431 -93.71687516802655 0.06993417822856074 27.766427300232294 53.4249718149798 -29.011386574856154 -69.09534617427954 185.38551819332298 -22.548772004336556 15.10873538445917 76.0627775486544 56.737308411883454 -39.39261662766454 88.61966781968505 180.65921035731054 143.19452218227218 74.63631908725752 8.638245961735603 -88.04133666345946 63.38884780144474 -76.37994161009757 62.6254918012463 98.78391959516176 -85.22290731983135 -85.98473738214733 -21.50790851231284 -175.45617802816213
15 210 32.409572255487795 0 21240527.438644364 -21.468963728929886 172.7287279574857 32.99029643296437 3.839445295710185 -115.7732432978718 47.76390649820826 39.40637263903504 27.69261385823428 -22.136946363658414 -78.66448946825389 148.3415759520605 -28.33575725556043 32.456576720413054 71.91503792405139 6.837633829347645 -37.05214969435889 86.17646107246728 129.06605113893085 148.928521333572 52.692981073306086 13.040733719076933 -77.05952083841358 62.5092949269298 -89.99991384586981 36.33435518559762 143.9714704519245 -49.01908793982125 -75.97710572475984 -39.442940914530126 -100.34809924475366
16 224 31.048073725460775 0 51858090.38367878 -86.04129578200303 104.82768605362574 71.4998870481797 44.19042810912856 -107.8154374715004 27.57106486628503 31.46799694242125 22.089223784136674 -35.765929212367304 -101.87842740796997 230.22001440748176 48.88320465381777 57.51286123442642 20.27652763006065 41.13151464814215 -29.608250481197786 32.591589401353694 186.01568465412572 133.87823506136934 33.601114794638605 118.017788898395 -29.962986040781537 -15.475364885637987 -47.93478151908782 34.78221254048506 141.2008739488977 -22.815087684930788 -81.17087458887667 -59.74892602661614 -162.75624143747427
17 238 30.277440891082804 0 88792670.80891606 -81.01966221521317 97.56113093599896 -11.257906148164437 -31.82233982257371 -107.86317571018742 104.73446978051123 7.033626271010775 23.247808494141946 0.5484965066788365 -54.02549369069891 200.30363858878698 14.900984665994619 -11.971698937239697 5.687320905537792 55.92055808079243 -35.72201726589353 52.431077245500326 187.89312555011122 173.82917883386673 49.383200884903886 143.3466125218846 -9.107719006849283 -6.5278596151615815 -102.1599787882484 32.00239325792968 164.49565454777482 -107.82372208746487 -140.26351382993727 13.252091471534293 -174.28922443254052
18 252 29.965492886768434 0 118333743.7937465 -81.88887045742152 32.525192607702905 -18.16657275492528 7.11026329491329 -82.01013258944532 59.69255789914985 33.18201914249737 -38.61478578518273 -13.417766643099704 -54.54646228374594 164.51534828894617 -34.87868090119317 7.237552064021686 29.817463684301796 28.819652695639157 -41.962257587516326 6.707466645939569 155.65594376820118 169.5915919206534 39.21586119737321 151.41321672088532 22.29031027850132 -41.39601343743317 -97.91211309702155 20.43176817923527 103.27802892937694 -95.93422775514226 -111.51818958815097 19.13536878926111 -130.9927292760518
19 266 29.70796243339803 0 18172203.01062863 -68.1824032601503 74.07513293069415 -26.955968191053252 -31.174793900315294 -130.83132291411297 89.79869664726742 10.60162873413428 60.0494174784429 -30.8456973900661 -56.3843682721944 182.91366824938154 54.11558189988777 73.88130101268945 45.575028253768025 45.37456897254594 -56.248573979123954 77.4236486505703 157.51831721309844 184.66388875759003 57.826886221115664 135.28208905912592 14.131598981727299 -22.64287750356612 -91.10542786165595 -10.205453165116843 112.74416556535792 -84.0794115242139 -87.49312892308772 -15.513100714322794 -140.0274705604483
20 280 28.916670791086744 0 4137179.8144427203 -44.840710472724574 92.98595309196786 -51.623192805498576 4.235153355761062 -76.38815506310088 85.09658081031897 8.39543715704448 9.07099374692336 -37.8529386008579 -58.89646479141017 152.5228556576655 21.10130091336294 73.27801664479426 37.60154536891308 21.77143118964316 -44.7185614657811 44.5924917683152 153.12990510657602 153.92433897423257 46.6933594686593 89.57268662863261 -16.73954936534207 -17.784496876457872 -96.77473273034302 9.840160115908109 97.33485307924745 -55.86723982605512 -112.06102672216376 -61.58623750505172 -134.70082110310062
21 294 28.137614744531373 0 3399760.4109421764 -52.976682145004474 57.15522073581502 -32.13817480676281 -62.44135403802102 -59.74056767298846 77.9119319494277 21.657713793588464 0.6473705560050806 0.7077909474581858 -76.08728149251931 155.0737818638239 7.744931220090681 50.50298208491493 48.217789189683586 13.344800848117703 -4.312994281868967 60.29188139675872 145.13283578510703 171.95433083064046 58.878514413050226 96.23505621304 -13.051131019735262 24.60500862185813 -106.93757970423874 8.80615860696641 137.08245046970222 -126.8890501147514 -89.20179159092397 -11.718137814347909 -179.93348863439218
22 308 28.048767375182408 0 6928186.018531652 -45.99218467915741 65.55019700576284 -26.452057597322387 -30.409756636529263 -78.57460719064298 77.96304704574297 0.5742121011477934 -54.50432840815509 -15.513435498375156 -56.994663720566585 174.27465686892523 -3.0436975352122424 14.830155835739156 38.21292813561263 48.574490792559615 -24.862769511000195 33.59343407839621 152.18661320118338 204.89404787786356 64.67785619196606 134.49267562169715 6.954611411030774 41.12017635895905 -144.71774837973376 54.41544819499607 80.54094010871826 -101.54574932454427 -107.64820062584319 -32.73138100123488 -174.290056336681
23 322 28.06011692870663 0 11654402.48174689 -59.995615750515356 -40.64528388843131 -0.15872392138488878 -15.883818488799633 -62.35174144434077 123.46234140214423 65.02177192809248 -60.2319315782127 -6.482001062578877 -34.97708571871677 138.93297098086612 50.28618522125582 86.11966084354952 71.48593140077327 50.690174517836276 -52.56250629463725 -2.7654220934139673 133.0440654737112 158.80956428105833 74.85176705005846 147.69805649237298 -6.073734035845255 -9.233203966568883 -109.76595436036826 60.942698155866374 167.14611017930702 -170.23768561906633 -60.64459549699727 -20.189778516537388 -153.58738902135516
24 336 27.820828274615167 0 22252510.170985397 -67.52368140385457 42.73038059843738 -36.66091881751602 -10.32787738475232 4.021163642576752 76.2005439311223 65.00723034800704 -48.258140727753556 40.92793284931664 -102.46155181747508 198.9458104201173 38.18702246678913 15.645730233533946 90.3649722303568 97.43652237321888 9.77878235984251 -2.281480422771054 106.15616429282974 168.9449062289688 83.05776327906028 126.78131757215843 3.8226770688876472 50.116141285108924 -102.11437337243969 35.63815100186709 84.43819630372766 -148.25675277474534 -117.0793690615895 -34.428438844507774 -120.80005113496259
