% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=123456789, Thu Jun 14 12:07:50 2018
24 336 -0.07902395181158173 -0.00014652627967585947 4.723866173329878e-05 0.08185789588202753 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
25 350 -0.09019505889609983 -4.110957734813648e-05 0.0001600790909424749 0.08264994426844137 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
26 364 -0.09300494613839434 -0.00017308747224598756 0.00013719897390654235 0.08739147439643874 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
27 378 -0.10054688598927515 -0.00019433827953854174 2.7080550515798627e-06 0.095809745663299 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
28 392 -0.09689700099967383 -1.1020307037175605e-05 0.0003685369499485587 0.09832560712550284 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
29 406 -0.09761914003963415 -0.00018062898214537198 0.00026953898569921284 0.10579624563599525 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
30 420 -0.09987908583938487 -3.211809381332139e-05 2.2838432290600923e-05 0.11343657745008849 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
31 434 -0.10521939988600824 -3.9567584235271465e-05 4.16975885938758e-05 0.11466031824142887 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
32 448 -0.10067500346694053 -0.00028934110129603144 0.00045959618876145346 0.11957980070844357 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
33 462 -0.09893777991737969 -0.000357032568036446 1.1533808418270138e-05 0.12322582385853557 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
34 476 -0.10582774022717589 -0.00012287819762108924 0.00025652848876184855 0.12335749360462922 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
35 490 -0.11213265206363061 -7.69106581366904e-05 3.988609592294736e-05 0.12848082598982413 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
36 504 -0.1136001378630965 -0.00018525063838648298 2.0254395327434494e-05 0.13512803642666615 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
37 518 -0.11137023723128966 -3.769682372814652e-05 2.04631531357829e-05 0.13480092369629795 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
38 532 -0.11236002185658203 -8.477819652907918e-05 0.00016341640225082731 0.13722932458747392 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
39 546 -0.11680510263514138 -6.252567145277347e-05 8.445915514102601e-05 0.13450935511879736 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
40 560 -0.11875189490629298 -0.0001303910806193168 0.0002692540584304332 0.13057450614177835 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
41 574 -0.12044802070145592 -9.672203381802291e-05 0.000136469030571155 0.13614322323986167 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
42 588 -0.12707957101231002 -6.427522708831147e-05 0.00011709430828663528 0.136826347312126 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
43 602 -0.13470562302863648 -6.46774656692428e-05 5.600900245038245e-05 0.1413786944594002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
44 616 -0.14183716648017985 -0.00012713449202583524 0.0002553229069607452 0.14695480518703005 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
45 630 -0.1462567743854689 -0.0001852334339551371 2.0310508339010327e-05 0.15134533707809386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
46 644 -0.14963569707922933 -0.00020207819527189066 2.4775111705500446e-06 0.1519808911268312 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
47 658 -0.15157631978610542 -5.159062557591185e-06 0.0002636675240590868 0.15771302229448447 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
48 672 -0.15584419257068993 -3.438630512303163e-05 6.672359453083242e-05 0.1582094760846644 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
49 686 -0.16816956523413581 -0.0005443922816021584 7.464247696455057e-05 0.16917626758530813 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
50 700 -0.16768671467596363 -8.235024979653079e-05 4.4449719542541775e-05 0.17378162096234287 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
51 714 -0.17375030560199672 -0.00012115557362659108 0.00045257840707575714 0.17472150202818057 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
52 728 -0.17180206365848125 -8.110964653296741e-06 0.000298251868936143 0.1870641610353864 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
53 742 -0.17166587154630408 -2.3192241899367932e-05 0.00035681891200140035 0.19432081275190613 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
54 756 -0.18045640934349522 -4.41302320464136e-05 6.228157583372141e-06 0.20417801113017303 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
55 770 -0.18380468502056618 -0.00055297446663648 0.0003497095208284172 0.2036644630474174 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
56 784 -0.19315806498616772 -2.1538299209099513e-05 0.00016035044370634342 0.2051098122173816 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
57 798 -0.19715174174759256 -0.0002687260160023873 4.300262659243007e-05 0.20540638620932083 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
58 812 -0.2007065341319106 -0.00024631879681079696 1.9670995057819297e-05 0.20268489024268277 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
59 826 -0.2078693097502477 -8.671262017093849e-06 0.00014474449300267472 0.20877690112320244 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
60 840 -0.2145140988250908 -0.00016150041841729102 7.406986870201059e-05 0.20619805427144197 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
61 854 -0.21540505707714608 -5.64274302898974e-05 0.00019435536847659378 0.21042204114210109 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
62 868 -0.218666292073955 -3.506654558593879e-05 7.218669084627782e-05 0.21324074608792354 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
63 882 -0.21946070895296688 -0.00017038065748255742 0.0002765184691281115 0.2149325544662283 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
64 896 -0.2230776361445638 -0.0002840931238072057 0.00031565607676573265 0.21881366102243172 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
65 910 -0.22916377315609127 -0.00021928561635889217 0.0005957709738393067 0.2190152806998395 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
66 924 -0.23309930153331002 -0.00019794357623964418 0.0002641967458487781 0.222857990093609 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
67 938 -0.23627479450495917 -0.0002572009609254073 0.00021138869065514415 0.2279779061031853 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
68 952 -0.23836200708707206 -0.00011269935977925293 0.00011009506510043146 0.22945591262263038 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
69 966 -0.24196184016320135 -0.0011955369410230172 0.00014750212714506437 0.2236772643836296 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
70 980 -0.2434543813793846 -0.00017251153786591625 0.0013790716356869414 0.2276885970621292 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
71 994 -0.2516273844527613 -0.0002835685196071088 0.00021976643596737243 0.22963659238916118 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
72 1008 -0.2525425446211654 -2.930474071606078e-05 0.0012193387621752413 0.23192015422255666 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
73 1022 -0.2498241285992682 -0.00031080301004680194 0.0001146171328633686 0.2352760489379371 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
74 1036 -0.25701725833577915 -0.000527045225668097 5.962914734957519e-05 0.23134230562938682 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
75 1050 -0.2669411815796194 -0.00020514243579211467 0.00013186779397458413 0.2347929798233899 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
76 1064 -0.27128192322178185 -5.472236045734531e-06 2.1285481094120545e-05 0.2362537208451903 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
77 1078 -0.2802939601169217 -0.00022774051110273399 5.42146896649296e-05 0.24252377148360102 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
78 1092 -0.2807181926799312 -3.569607774967514e-05 0.00045272710677983475 0.24619719619253377 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
79 1106 -0.2887415816749727 -0.0010355381903775843 0.00022151423135966083 0.24209688961044254 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
80 1120 -0.2948468870522233 -0.00027681469165345885 0.0001360168159836791 0.2459248936344834 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
81 1134 -0.29671947086494943 -0.00035347213691731605 0.00035661571946798705 0.24793995915714778 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
82 1148 -0.29447526306602684 -5.10399992550511e-06 0.0007848306923107281 0.2484669638711835 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
83 1162 -0.2980454195041729 -9.775812125274052e-05 0.00012536838966098983 0.24992802888713878 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
84 1176 -0.3003837884445072 -0.0003905782328850225 0.00028418921969707717 0.24957475985549835 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
85 1190 -0.30350483331869543 -0.0001716645532741263 0.0005208640490270002 0.2512093269568301 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
86 1204 -0.30175666391705813 -0.0001300891302353693 0.0003106845530196704 0.25589490308858376 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
87 1218 -0.3080170383204369 -7.130503045730428e-05 0.0004195672124200501 0.25375610673840987 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
88 1232 -0.30987552237924415 -5.717932986177237e-06 0.0004426318253428341 0.25428397930071156 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
89 1246 -0.31679292469861736 -0.0003778971664858289 0.0008090164440154423 0.25112886835885084 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
90 1260 -0.32099791425096774 -2.4175720918544213e-05 0.00020332225595289308 0.2519523905638602 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
91 1274 -0.3270270877255654 -0.00010920584389958324 0.0009017202486807452 0.24850443782616813 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
92 1288 -0.32172921249495856 -0.00010931136575226553 4.211310545129321e-05 0.24935195932937676 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
93 1302 -0.3175172461473604 -5.133394332072724e-05 3.257087756945152e-05 0.25502200436813033 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
94 1316 -0.31677377730050743 -0.0007603816498414904 1.358412566847443e-05 0.2616102182306948 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
95 1330 -0.3148796465362339 -0.0005223414571484533 0.00040547369754679485 0.2644196366311289 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
96 1344 -0.31553061842258784 -0.0003484840712996292 0.0001268561367773587 0.2680067576415573 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
97 1358 -0.32118124608433474 -0.00015577285945967507 0.00015363198898454166 0.26421030633279124 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
98 1372 -0.3246129709368611 -8.697934950039184e-05 0.00036849985131624536 0.2626588847921253 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
99 1386 -0.3284332115899356 -1.9860463634921863e-05 7.703603076893913e-05 0.265169305404184 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
100 1400 -0.33852875198197574 -0.0003079038630140082 0.0002572755718119259 0.26700610723493473 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
101 1414 -0.3425535819270172 -0.00014174387635684945 3.292670779513147e-05 0.26950277948498014 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
102 1428 -0.34003904732988177 -0.000767786418397625 4.5367125547558394e-05 0.27025337790293047 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
103 1442 -0.34048350259345117 -0.00036702694066968603 0.0009354099714802668 0.26881377516735666 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
104 1456 -0.34426397619429594 -0.00013029528259262345 0.00025653495314465944 0.26950589926476154 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
105 1470 -0.3459809148583555 -0.0004777205888567854 0.0003307477992816887 0.270626514425173 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
106 1484 -0.3451006661172303 -0.0005280897942608554 0.0002935139594312254 0.26542439373781834 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
107 1498 -0.3410358182891669 -6.675363056001699e-05 0.002247337721243078 0.26994816838689906 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
108 1512 -0.3472649878940496 -0.00019440379925589693 0.00011429696861934224 0.27141686567954376 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
109 1526 -0.34648599653027357 -8.593463874906725e-05 0.00034231608713397035 0.27703658096694145 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
110 1540 -0.3539761067831062 -4.379470100884565e-05 0.0003864320544115804 0.2838403614038011 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
111 1554 -0.3554171252062443 -0.00013088758366222431 8.584754369444964e-05 0.28513981766259944 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
112 1568 -0.356392904455671 -0.00016082060316620965 0.00012141620629541481 0.2861310322176132 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
113 1582 -0.3583145534126416 -0.00018111979235080128 0.00023364330827189563 0.28351346345051404 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
114 1596 -0.36197902696260825 -0.0001652761286290349 0.0009176045017088494 0.2770038521956906 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
115 1610 -0.3605869616580364 -0.0005838188466366578 3.920424646119965e-05 0.2829391491610626 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
116 1624 -0.36887483360592005 -0.00039410099075749225 0.0001244631906758476 0.28250236540524143 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
117 1638 -0.3652016855120314 -0.00014572437334260717 0.00018179455744860278 0.28689852200628846 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
118 1652 -0.36690563489370454 -0.00031440032625409346 0.00021923997066029726 0.2874410692971212 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
119 1666 -0.36824505683626285 -0.0005976356201864314 0.0007050555312913523 0.2882600705202032 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
120 1680 -0.37163987803298043 -0.0017325503388168353 8.173962971985007e-05 0.2885246558957654 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
121 1694 -0.37378648027002054 -0.000863047724330005 7.893027063081885e-05 0.291512768552788 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
122 1708 -0.37780366513444985 -0.0002810117262170862 8.443660467714759e-05 0.29443093106146423 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
123 1722 -0.3820380202481246 -0.0003628719140326334 1.567122999853076e-05 0.295570882915033 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
124 1736 -0.3824144514505423 -8.582324693922019e-05 0.0001919392871344413 0.29368770044575354 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
125 1750 -0.3821651528768345 -0.00016681397652347962 0.00023726826417974867 0.3047604014413268 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
126 1764 -0.38391813334961516 -3.119298878231455e-05 0.0004733192673414261 0.3049093343612525 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
127 1778 -0.38425162131226903 -0.00015261994967226162 4.309813507895926e-05 0.30173979404818196 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
128 1792 -0.39671309019145584 -6.412090068741822e-05 0.0004587905524007079 0.30197376588757047 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
129 1806 -0.3984047121695883 -0.0002235706584889506 0.00010083712272429729 0.30678710757219585 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
130 1820 -0.40365930404980316 -0.0009978918448043524 3.36386025358374e-05 0.3048400144389752 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
131 1834 -0.4044910199135008 -0.000783620219084642 9.270471609212533e-05 0.30628576387903733 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
