f1	3643.634957792773
f2	6211.520104013018
f3	4227.597823110013
f4	2204.893117709576
f5	2935.345672999436
f6	2647.763370330009
f7	2066.259440672082
f8	2205.8228399789546
f9	2252.725207131419
f10	2513.679762729321
f11	2353.9926510339983
f12	2302.180509688781
f13	2662.99769679412
f14	4005.4192739407126
f15	3359.108683057038
f16	2344.835549460233
f17	2477.344212763265
f18	2464.502101429337
f19	2821.516278339255
f20	3814.821563302125
