f1	30130.72318378355
f2	20330.00124898715
f3	12887.219851344347
f4	47975.169761051075
f5	19549.717541383132
f6	19730.934150982852
f7	58062.926991021646
f8	11520.903541743039
f9	16968.372203960316
f10	20051.891274010217
f11	19639.9786585297
f12	28386.460972344623
f13	6375.84637108115
f14	26638.484882009056
f15	15664.869214647057
f16	35247.421411138756
f17	51638.351530114094
f18	24067.953594145176
f19	26059.35346922261
f20	15701.608054893117
