f1-D10	2555.783220493
f2-D10	2672.275585916829
f3-D10	2457.8778832248017
f4-D10	2897.6222446134134
f5-D10	2189.468586161552
f6-D10	4764.096507622923
f7-D10	2138.6071785627355
f8-D10	2219.7483186346158
f9-D10	2119.6845144134027
f10-D10	2171.354304258204
f11-D10	3172.702461832911
f12-D10	2226.2792099697704
f13-D10	3757.806369102948
f14-D10	2122.7967199575496
f15-D10	6909.201653029209
f16-D10	4095.288584150217
f17-D10	2094.327590461686
f18-D10	12508.537680635134
f19-D10	4938.639710265332
f20-D10	2952.379614778435
f1-D30	39961.43301040291
f2-D30	30194.86250150713
f3-D30	31119.649305719526
f4-D30	7749.430088913168
f5-D30	19381.39866765922
f6-D30	26237.720029632266
f7-D30	43680.220228116435
f8-D30	12929.084184792817
f9-D30	80646.27405375903
f10-D30	31452.327071390395
f11-D30	55196.046310943915
f12-D30	64443.93142907221
f13-D30	8262.526256914945
f14-D30	50836.3114910782
f15-D30	20530.647624884437
f16-D30	13429.677381424684
f17-D30	57291.53433748642
f18-D30	21823.725274033804
f19-D30	39081.845372110525
f20-D30	25459.449470699732
