f1-D10	1932.1809896126317
f2-D10	2155.8268936415293
f3-D10	1790.9763599503317
f4-D10	1655.7516128899697
f5-D10	1591.2193677780124
f6-D10	1474.9728966776952
f7-D10	1342.4297251905682
f8-D10	1277.5693632858656
f9-D10	1106.675319013453
f10-D10	1007.0534621385827
f11-D10	1073.712235728709
f12-D10	1020.3847206845685
f13-D10	761.6723915832522
f14-D10	675.8475987434626
f15-D10	580.750898763285
f16-D10	524.9302040988264
f17-D10	378.5809622114152
f18-D10	250.53747259965257
f19-D10	166.15583007706573
f20-D10	78.71332031554448
f1-D30	2122.5485424496133
f2-D30	2312.8342154533134
f3-D30	1946.9675953496053
f4-D30	2059.107450198043
f5-D30	1790.3438475323564
f6-D30	1931.7902117526737
f7-D30	2705.6641726733815
f8-D30	1874.7347490873472
f9-D30	1281.2102196938727
f10-D30	1466.837104310086
f11-D30	1042.3630721247555
f12-D30	942.3630721247555
f13-D30	842.3630721247555
f14-D30	742.3630721247555
f15-D30	642.3630721247555
f16-D30	542.3630721247555
f17-D30	442.3630721247555
f18-D30	342.3630721247555
f19-D30	242.3630721247555
f20-D30	142.3630721247555
